tid,mxm_tid,artist_name_mxm,title_mxm
TRMGLYR128F9323719,6183418,David Johansen,Flamingo Road
TRMGLBR12903CDCC7E,8660594,Unique 3,Take This Love (Milanese remix)
TRMGLFD12903CEF30B,2581130,Daryle Singletary,That's Where You're Wrong
TRMGLLJ128F93417B4,2327975,Capercaillie,Hope Springs Eternal
TRMGLET128F92FAD36,8125655,Terminal Function,Tactile
TRMGLTT128F423C8E0,1171748,The Blind Boys of Alabama,Down on Bended Knees
TRMGLRV128F92FAE5C,7121691,Absolute,Dream Odyssey
TRMGLNS128F932357D,4347142,Flyleaf,Broken Wings
TRMGLNL128F92FA701,1856887,R. Carlos Nakai,Talking Stick
TRMGLWR128F9350CA0,965612,The Refreshments,Lifetime Of Guilt
TRMGLWC128F932362B,1816963,Motorpsycho,Taifun
TRMGLCI128F9349367,2200906,The Equals,Black Skinned Blue Eyed Boys
TRMGLTT128F4275DDF,2439088,Plasmatics,You're a Zombie
TRMGLAC128F4277E39,5890643,Catatonia,Dimbran
TRMGLOQ128F4262FA7,5333380,Joy White,It's Amazing
TRMGEVT128E0792657,2661880,Interpol,C'mere
TRMGEJS128F4260DCD,1317854,The Mr. T Experience,A Zillion Years
TRMGEUV128F42807AE,5590167,Watermelon Slim and the Workers,Devil's Cadillac
TRMGEVU128F9301B6D,2319416,The Clancy Brothers and Tommy Makem,Oro Se Do Bheatha Bhaile
TRMGEHM128F428A4E3,5579593,Jack Endino,Flight of the Wax Tadpole
TRMGEZC128F93647BB,3180845,Earthling,Pagan Poetry
TRMGEPH128F4222D92,4732209,Bread,Lay Your Money Down
TRMGERG128EF34D3E3,5803878,Standstill,Víctor San Juan
TRMGEJZ128F427B402,1835023,Urban Knights,Will You Still Love Me?
TRMGEBR128F92CFAD6,1663756,Gabe Dixon Band,Beauty of the Sea
TRMGEIS12903CA4D07,4043370,Nick Moss & The Flip Tops,Everybody Got to Go
TRMGEWC128F4215D7A,1113059,Noir Désir,Bouquet de nerfs
TRMGEXL128F428ED53,2344270,The God Awfuls,Tonight
TRMGELZ12903D0C36B,11267527,Nero,Electron
TRMGEAF12903CCB7F9,10209651,Blessure Grave,Open or Shut
TRMGEPN128F92DF200,8224978,Tonino Carotone,No volveremos más
TRMGEYK128F42430CF,3974665,Super Cayor De Dakar,Capitale
TRMGEBD128F9325E71,3329567,John Doe,By the Light
TRMGESK128F421FF99,984307,Knapsack,Boxing Gloves
TRMGEDV128F429B77C,4885750,Kisha,Überau Du
TRMGEXM128E0795637,1001187,Duncan Sheik,This Is How My Heart Heard
TRMGEUL128F9303BD2,1900035,Los Auténticos Decadentes,Los Piratas
TRMGEHA128F930A975,8182928,Crippled Black Phoenix,Time of Ye Life / Born for Nothing / Paranoid Arm of Narcoleptic Empire
TRMGECS128F932605F,4336060,Arise,Dreams Worthy Gods
TRMGETU128F931E14A,13160056,Sting and Edin Karamazov,In Darkness Let Me Dwell
TRMGEXP12903CF3163,2702985,Severed Heads,Dead Eyes Opened
TRMGEBL128F9335222,1920134,Blancmange,Blind Vision
TRMGETY128F14768A5,1108309,Ciccone Youth,Making the Nature Scene
TRMGEVD128F4242231,7953113,Jon Cleary,Burnt Mouth Boogie
TRMGEIK12903CD6C2B,1310942,Bill Monroe,Will You Be Loving Another Man
TRMGELU128F42624ED,4742003,Dwarves,Better Be Woman
TRMGEGQ128F933779A,7920442,Leonid Rudenko,Summerfish
TRMGEUJ128F932C372,3331795,El Tri,Encuentros cercanos del tercer sexo
TRMGEWP128F14A3A73,5139823,Bobbie Gentry,Peaceful
TRMGERF128F42500D1,5382903,Sielun Veljet,"Hey-Ho, Red Banana"
TRMGEZF128F429C869,2758121,LMNO,Acronym Jim's Hymn's
TRMGEIQ128F9331796,4677036,John Wesley,Fly Boy
TRMGEHM128F930F740,2717425,Sacred Hoop,Oak Tree
TRMGEUX12903CAE925,1157702,Mellow Man Ace,Mentirosa
TRMGEAK128F147DA3D,2199985,Olle Ljungström,Solens strålar
TRMGEOD128F1467F01,2795165,Clã,Uma Mulher da Vida
TRMGJNZ128F9318C2E,12630729,Alizée,Mademoiselle Juliette (Deefire 2 remix)
TRMGJVT128F148DE80,1225653,Mariza,Ó gente da minha terra
TRMGJHM128F92F912A,7975022,Agonoize,A Cut Inside My Soul (Ezionoga remix)
TRMGJKM128F93200A2,8004037,Jesse Malin,Leaving Babylon
TRMGJJG128F422BC9B,6530883,Dirty Pretty Things,Radio Song
TRMGJTL128F429F0FA,2135251,Karla Bonoff,Somebody's Eyes
TRMGJLS128F93100AE,8464803,Oi Va Voi,Everytime
TRMGJDU128F42911F8,1019749,Mastodon,Trainwreck
TRMGJYN12903D08736,5211416,Flip & Fill,Six Days (On the Run)
TRMGJZR128F92F8CA1,1273916,Dancing Fantasy,"California Grooves, Yo!"
TRMGJQF128F92D9B7D,7012580,Power Pill Fist,Rychlo Never
TRMGJDQ128F9322AD3,5691185,Malente,You Know Who You Are
TRMGJGZ128F425C1E7,2698729,Paralysed Age,Exile
TRMGJJW128F148C9F6,2421578,Femi Kuti,Truth Don Die
TRMGJVP12903CFDB8E,4738526,Chocolate Overdose,Dingledoodies
TRMGJCC128F426E9D5,1789219,MUM,Kronos
TRMGJHY128F42668D7,6969658,Lee Michaels,Spare Change
TRMGJLK12903CE0DAD,3593095,Foghat,Mumbo Jumbo
TRMGJCD12903CE84D5,2092916,Milemarker,Food for Worms
TRMGJUU128F426CBD2,9693138,The Masters Apprentices,Because I Love You
TRMGJSE128F4254408,5849961,Derrin Nauendorf,Man Without a Clue
TRMGJNB128F426234F,686221,"Harry Connick, Jr.",Just Kiss Me
TRMGJAR128F42227C6,2999627,Coldplay,Have Yourself a Merry Little Christmas
TRMGJGH128F421F20D,8310917,Lena Horne,Sometimes I Feel Like a Motherless Child
TRMGJOU128F422F00A,6846644,Joan Osborne,Angels We Have Heard On High
TRMGJVV128F4218B93,5298348,Bang on a Can & Don Byron,Eugene II
TRMGJER128F4277496,2207220,Kandi,Can't Come Back
TRMGJAS12903CFEA18,6742506,Vitamin String Quartet,American Jesus
TRMGJQE128F14918D4,808587,Ketama,Pasará
TRMGJZE128F9334CBF,3188124,DJ Kun,Conéctate
TRMGJIA12903CBEA22,9563191,Darkthrone,Stylized Corpse
TRMGJKE128F93570B3,7989719,Robert Johnson,When You Got a Good Friend
TRMGJDG12903D11E14,8798809,Goonies Never Say Die,Say That It's Something
TRMGJTL128F935F40A,12270699,Screamin' Jay Hawkins,It's Only Make Believe
TRMGSWM128F9344363,7760897,Aarne Tenkanen,Kolmenkympin saapikkaat
TRMGSWB12903CA75F1,9531649,Speech Defect,Skit
TRMGSTL128F9335BF4,1354118,Art Garfunkel,Barbara Allen
TRMGSFT128F92FED9D,8062798,Nusrat Fateh Ali Khan,Ghunghat Chuk O Sajnaan Hun Sharman
TRMGSGQ128E07824E6,2443414,The Animals,Club A Go-Go
TRMGSOZ128F93229DE,1584252,Hladno Pivo,Grčenje ispred pojačala
TRMGSBG128F934A2EC,5012618,Benighted,Paranoïa
TRMGSUE12903D09C92,9627752,Enter Shikari,Tribalism
TRMGSVX128F4278F7B,769167,Ozzy Osbourne,Black Illusion
TRMGSMA128F428B5C8,8529461,The Rurals,Days Gone By
TRMGSNS128F4261AC5,4963779,Josh Ritter,Good Man
TRMGSDZ128F424E455,3242638,Stress,Tu me manques (feat. Xavier Naidoo)
TRMGSEE128F428C353,8455776,Maxïmo Park,Jean Baudrillard
TRMGSBN128F931A062,777781,Frankie Goes to Hollywood,Relax
TRMGSDX128F148C5BD,795815,Tracy Bonham,The Real
TRMGSLI128F93276B8,9287058,Andrea Bocelli,I Believe
TRMGSUQ12903D05DBA,8311891,Nite Jewel,Suburbia
TRMGSIM12903CC4F7F,4426098,Wallace Roney,Aknaaba
TRMGSVF12903CF2692,1434730,Yves Deruyter,Outsiders
TRMGSWZ128F93318C0,9510661,Christian McBride & Inside Straight,Brother Mister
TRMGSIA128F933BFBC,2393662,Tahiti 80,Wallpaper for the Soul
TRMGSBZ128E0784EFF,1738575,Joe Firstman,"Now You're Gorgeous, Now You're Gone"
TRMGSKC128F4255DFA,668937,Parasites,No Marty R
TRMGSEW128F1496B7A,6547083,Chencha Berrinches,223-CH
TRMGSBP12903CEC70E,3722519,Only Living Witness,Total Particle Reversal
TRMGSZD128F147659B,4785437,Parts & Labor,Changing of the Guard
TRMGSOM12903D0CED3,3164492,Black Label Society,Say What You Will
TRMGSZT128F147B7CC,4242979,The Association,Six Man Band
TRMGSKG12903CDCFAE,2018481,Zero Hour,The Ghosts of Dawn
TRMGSPV12903CB0ADA,12185729,Duke Ellington,Chelsea Bridge
TRMGSBU128F429A683,4858008,Queensrÿche,Speed of Light
TRMGSZM128F1460DB3,1021290,Home Grown,Waiting on Me
TRMGSSE12903D019FA,5381444,Adam Brand,Cigarettes & Whiskey
TRMGSLQ128F42A203C,2695421,Los Planetas,Rey sombra
TRMGSIJ128F429388D,8715109,Muriel Anderson,Coventry Carol
TRMGSCT128F9336C96,7727826,Blind Pilot,"Go On, Say It"
TRMGSOZ128F9336BC7,6659011,Cris Delanno,Me Liga
TRMGSOD128F934616A,7541078,Trash Talk,Onward and Upward
TRMGSDU128F934959B,8639887,Pete Seeger,Go in and Out the Window
TRMGSTB128F42137F2,1630431,Skaos,Porno '75
TRMGSSF128E078641D,2214589,Caesars Palace,Subhuman Girl
TRMGSBG128F429F025,9342902,George McCrae,Rock Your Baby
TRMGSHN128F42472D1,1398870,Willy Porter,Fullerton Express
TRMGSHH128F93046CE,2368663,Ed Case,No More
TRMGSQA128F92FB035,5547014,Severe Torture,Misanthropic Carnage
TRMGSUH128F931C34D,1425442,Bonobo,Noctuary
TRMGSFR128F426BF78,9900282,Osvaldo Pugliese,La Yumba
TRMGSHL128F92F5E7B,8157718,Guns N' Roses,Street of Dreams
TRMGSHM128F1481A68,1207100,Ely Guerra,Abusar
TRMGSIX12903CB476A,9340901,Matt Monro,Just a Heartbreak Ago
TRMGVHZ128F92E4F33,8020201,The Paddingtons,No Mundane Options
TRMGVWC128F9346705,5004709,Woody Guthrie,Stewball (feat. Leadbelly & Cisco Houston)
TRMGVFC128EF34996D,5652355,Earl Van Dyke & The Soul Brothers,"The Flick, Part 1"
TRMGVFJ128F424457F,6068424,Articles of Faith,False Security
TRMGVJR12903CE7147,1913236,Steeleye Span,Fighting for Strangers
TRMGVKA128F9344D80,1018496,Trilok Gurtu,Manini
TRMGVYW12903CAEB2A,4896943,Kenny Rankin,It Had to Be You
TRMGVTE128F92FFE78,964984,Guardian,My Queen Esther
TRMGVHY128F427EBAD,2062758,Cassandra Wilson,Vietnam Blues
TRMGVNF12903CB2F35,7992707,Les Baxter,The Bachelors of Brussels
TRMGVWP128F422F358,8532836,Between the Buried and Me,Foam Born (a) The Backtrack (album version)
TRMGVTZ128F42531D3,5299406,Brian May,Freddy's Dead: The Final Nightmare: Mama's Q-Tip
TRMGVSH128F93525F0,5780036,Seismic Anamoly,Deep Blue Eee
TRMGVNT128F42886E2,1237398,Maná,Soledad
TRMGVIO128F932B86E,13820589,Nicky Thomas,Love of the Common People (original JA mix)
TRMGVCS128F92FCC03,7141138,Spor,Outbroken (That Track)
TRMGVRE128F931BCD5,7511855,Darker My Love,All the Hurry and Wait
TRMGVDT128E078CF51,803529,Ornette Coleman,Eventually
TRMGVUE128F9329EBC,5265720,Agonoize,Pavillon 5
TRMGVFX128EF33FE3C,1154277,Seefeel,Signals
TRMGVXH128F4233CB4,7126257,The Dirtball,Outro
TRMGVFN128F429060B,6943141,Tracey Thorn,Grand Canyon (Ada's 1st dub)
TRMGVSU128F14983E1,4252241,Mayday,Pond Love
TRMGVTS12903CDF2D9,7561313,Heino,Schlittschuhläuferwalzer
TRMGVXV128EF3542D7,4240590,The Deadly Snakes,Let It All Go
TRMGVAL12903CBFC45,7925181,Honey Cone,Stay in My Corner
TRMGVCU128F92FC36A,4868366,"Ring, Cicada",Independence
TRMGVYU12903CF4C52,8281226,The Imperials Featuring Little Anthony,What Did I Do
TRMGVTO128F92E9567,6555818,Peter Bradley Adams,One Foot Down
TRMGVZQ128F42278BD,2570246,Skalpel,Sculpture
TRMGVNZ128F93318CE,1884544,Material,Flow (feat. Alicia Blue)
TRMGVHB128F931FE96,3782951,Quinn Lemley,Ev'rybody's Gotta Swing
TRMGVWA128F92F9B01,9440750,Claudia Cazacu,Nefertiti
TRMGVSJ12903CB4A84,6321942,Vibrasphere,Heading North
TRMGVZX128F422B036,3331645,Sandi Patty,How Majestic Is Your Name
TRMGVXA128F147A025,5206931,AFI,Prelude 12/21
TRMGVYE128F92E59F3,12631128,Patrick Bruel,Combien de murs
TRMGVCX128F932CC45,3780892,The Monolith,Dandelion Storm
TRMGVFR128F42667B5,1678315,Alice Peacock,I Hear You Say
TRMGVGA128F424D255,5665999,Bessie Smith,Sing Sing Prison Blues
TRMGVLC128F425C67B,2196793,Butthole Surfers,Fast
TRMGVIW128F9344601,5206080,New Trolls,Allora mi ricordo
TRMGVIP128F4272C31,9257140,Pussycat,My Broken Souvenirs
TRMGVDK12903CB6FA7,8391310,Der Blutharsch,[untitled]
TRMGVSU128F930A577,2417085,Broadcast,Don't Come After Me
TRMGVNW128F9322138,5768880,The Bittersweets,Houston
TRMGVXW128F931D879,8310434,Higamos Hogamos,Black Forest Gateaux
TRMGVSJ128F934C6FB,4176387,The Bloody Hollies,Cut It Loose
TRMGVQD128F4235E3C,4657303,Myriam Hernández,Todo Lo Tuyo
TRMGVEG128F426030A,7558464,Christine Perfect,Crazy 'Bout You Baby
TRMGVQF128F42333F5,6858734,Stephen Fretwell,Dead
TRMGVJT12903C9EEC8,2854775,Scott Colby,Let's go Places and Eat Things
TRMGVFX128F92CC8C8,8695406,Saint Etienne,Kiss and Make Up
TRMGVEG128F4290ABA,9542210,Quintette du Hot Club de France,A Tisket a Tasket
TRMGVKD128F930043B,2654447,Reload & E621,Nemm
TRMGVYP12903CD9CE1,3988433,2 Eivissa,Intro
TRMGDPJ128F149D2E1,6545468,RJD2,Get It
TRMGDGQ128F4278F81,7037087,Harlem Hustlers,U Can Do It
TRMGDLN128F421DC0E,6169723,Tielman Susato,"Pavane ""Si Par Souffrir"""
TRMGDDG128F429A990,6983048,The Beatles,Be-Bop-A-Lula
TRMGDIG128F428A97A,928331,The Promise Ring,Wake Up April
TRMGDWY12903CFA965,6881251,Mary Wells,Old Love
TRMGDOH12903CDF9EA,1323269,The Doobie Brothers,Too High a Price
TRMGDIL128F92FA450,3009834,9th Cloud,Don'tro
TRMGDET12903CA4F09,2459970,Lucienne Delyle,Sur les quais du vieux Paris
TRMGDPT128F429B560,2467239,Simon Joyner,The Shortest Distance Between Two Points Is a Straight Line
TRMGDLP128F931C34F,8415716,Moving Ninja,Uranium
TRMGDOB128F92EB1D0,7191214,Psyched Up Janis,Modest Us
TRMGDWE128F14B1460,1538723,Danielson Famile,Flesh Thang
TRMGDWW128F9339750,13398538,Ike & Tina Turner,Two Is a Couple
TRMGDMZ128E0786C6A,6441789,Young Deenay,Step Into My Life
TRMGDRU128F4295DE0,7505680,Sincabeza,Sirosport
TRMGDWF128F1467F43,2532101,Simon Dupree & The Big Sound,For Whom the Bell Tolls
TRMGDAT12903CE02F9,8303564,Rihanna,S.O.S.
TRMGDYY128F92F45F2,3716588,Renegade Soundwave,Transworld Siren
TRMGDIG128F931BC37,4396671,Maracaibo 15,Amparito
TRMGDHY128F4263665,1166603,Lisa Germano,We Suck
TRMGDDR128F1491AA9,8018997,Deep Purple,No One Came
TRMGDCU128EF340ACB,5249051,Broadcast,You Break My Heart
TRMGDIG128F933EB81,5644871,Nightwish,Sacrament of Wilderness
TRMGDFA128E0798B3E,4239898,Anja Garbarek,This Momentous Day
TRMGDPL128F4285422,10099104,Dolly Parton,Heartbreak Express
TRMGDHV128F421AF3B,6336134,Mike Vax,Vax Attacks
TRMGDWA128F934E7A5,2505444,Voyager One,Explains All Observable Phenomena
TRMGDCI128F92F1EDD,6302303,Joan Baez,Don't Think Twice It's Alright
TRMGDUG128F92DD084,7883648,Biagio Antonacci,Sognami
TRMGDYD12903CBA7A7,8592806,Argy Bargy,It's My Life
TRMGDCF128F147043A,4934774,Eric Darius,Groove On
TRMGDRE12903CE93BB,8616990,Gianmaria Testa,Gli amanti di Roma
TRMGDDU12903CC2132,1494151,Irene Grandi,Buon compleanno
TRMGDUJ128F4276995,5622280,Sue Keller,"Winter Wonderland (Felix Bernard & Richard B. Smith, 1934)"
TRMGDHK128F149BCA1,4171629,Skwatta Kamp,Came 2 Play
TRMGDCF128F424E6ED,1590646,Blue Mountain,Black Dog
TRMGDFY128F42A0365,3158947,Émilie Simon,Ice Girl
TRMGDFA128F92EF17E,2867492,Ian Dury,Have a Word
TRMGDRK128F427BB5B,4059261,River City Rebels,No Easy Way Out
TRMGDPB12903CB50EE,7429864,Madvillain,Cold One (reprise)
TRMGDEW12903CE3505,12815188,Excepter,Teleportation: BRE
TRMGDJS128F42AB970,3347253,Dol Ammad,Vortex 3003
TRMGDAO128F4283504,5103885,Laika & The Cosmonauts,The Hypno-Wheel
TRMGDFS128F148BD28,10178018,Assassin,God Over Evil
TRMGDDY128F1462AD5,1091308,Saliva,Back Into Your System
TRMGDXJ128F92E1214,12336558,Muse,The Groove
TRMGDGY128F9346FCF,1940217,Her Space Holiday,Sleepy California
TRMGDKG12903CCC6AF,10210953,Headman,Random Disco
TRMGDMU128F934042C,8683897,Shazam,Pool Party 2009
TRMGDVF12903D12FE0,3979809,Das Ich,Unschuld Erde
TRMGDRM12903D031F4,3013244,Webb Pierce,It's Been So Long
TRMGOWO12903CA06A5,7865023,Umphrey's McGee,40's Theme
TRMGOFF128F1458362,4459981,Gary Moore,Wild Frontier
TRMGOLR128F933A7DB,8565380,Rise Against,Survive
TRMGOJV128F92EFECC,4563040,ABBA,Kisses of Fire
TRMGOTN128F92C1F72,9224163,Chapterhouse,Autosleeper
TRMGOXI128F934B3E9,2163607,Disillusion,A Day by the Lake
TRMGOLA12903CA6F84,2777251,Bass Alliance,Bass (Turn It Up)
TRMGOGB128F931002C,1345870,Django Asül,Problemprogrammatik
TRMGOVS128F147C633,3843470,The Drifters,Honky Tonky
TRMGOFK128F92C6566,5427133,Charles Brown,"Merry Christmas, Baby"
TRMGOIQ12903CDCEA2,6345949,War of Ages,Only the Strong Survive
TRMGOKV128F42270D5,2839486,Aventura,Papi Dijo
TRMGOGL128F427D909,2761563,Doc Watson,My Home's Across the Blue Ridge Mountains
TRMGOSX12903CFE8A5,2247204,Jethro Tull,Dark Ages
TRMGOPI128F9354770,5373512,Pretz,Fooby Scoo
TRMGOGQ128F92F7998,5721465,The Flying Pickets,Here Comes the Flood
TRMGOHV128F4266AB8,6553030,Lofofora,Nobody's Perfect
TRMGOSH128F4298F39,1266141,The Wonder Stuff,Full of Life (Happy Now)
TRMGOSA128F424B5E5,6923990,Horace Silver,Señor Blues
TRMGOGT128F42937F8,1368325,Brand Nubian,Straight Outta Now Rule
TRMGOLQ128F93024AC,5152223,Maga,Dardo y Alicia
TRMGOJT128F4266920,4116114,Craig Chaquico,Indian Spring
TRMGORW128F428CE9A,6038669,Leng Tch'e,The White Noise
TRMGOYC128F423AF21,4859508,Tomas Andersson,Copy Cat
TRMGOJY128F42959DF,1585560,Clawfinger,Point of No Return
TRMGOMO128F932216A,12884716,Carlene Carter,Judgement Day
TRMGOXA128F421FBC0,8858948,Immortal Technique,Peruvian Cocaine
TRMGOHI128F92F5742,1711316,John Coltrane,Everytime We Say Goodbye
TRMGOFL12903CC521F,9205934,Carole King,Carry Your Load
TRMGOSI128EF352E9F,3247836,Meredith Brooks,The Look
TRMGODE128F934A7F7,5055831,John Lee Hooker,Keep Your Hands to Yourself
TRMGOXJ128F4241313,6378734,Machine Head,Clenching the Fists of Dissent
TRMGOZW12903CD8C68,1470674,Sanne Salomonsen,Sikke et cirkus
TRMGOTQ128F9318CD1,3164081,Processor,Shiraio Pig
TRMGOIG128F932F253,7319588,Nessbeal,Réalité française
TRMGOUQ128F426E898,4595934,John Williams,Return of the Jedi: Jabba the Hutt
TRMGOBF128EF352C62,948533,Lena Horne & Gabor Szabo,Rocky Raccoon
TRMGOKC128F92E25E5,4494144,Vince Guaraldi & Bola Sete,A Taste of Honey
TRMGXIH128F427E94B,4774618,Deepak Dhillon,Ang de Patli Da
TRMGXYE128F422D114,3965075,Puerto Rican Power,Juguete De Nadie
TRMGXPF128F145678C,1127038,Shai,Comforter
TRMGXUD12903CF7F98,1417218,Bass Unlimited,Dreaming in Color
TRMGXYT128F4284FE3,2931668,The Partridge Family,It Sounds Like You're Saying Hello
TRMGXYN12903CB9CBE,6794276,Beach House,Gila
TRMGXMV128F92EE353,896882,Pinchers,Hold Me
TRMGXNA128F428484E,2579653,Theodore Unit,Punch in Punch Out (feat. Trife)
TRMGXAB128F4292104,11136627,Charles de Goal,Figures imposées
TRMGXYO128F92F097B,3214249,Johnny Darrell,With Pen in Hand
TRMGXFK12903CB04E3,13550359,Jake Shimabukuro,Trapped
TRMGXJD128F42BC454,918895,"Alexander ""Skip"" Spence",All Come to Meet Her
TRMGXEA12903CE7F39,6420832,Little Brother Montgomery,44 Vicksburg
TRMGXMH128E0786356,936964,Nick Cave & The Bad Seeds,Deanna
TRMGXEP12903D1686A,12812990,Kris Kristofferson,Smile at Me Again
TRMGXJO128F4265EC4,1252140,The Dirty Dozen Brass Band,"Mr. Ray ""J"" / Dead Man Blues"
TRMGXFT12903CEAE87,7270004,Tilly and the Wall,Pot Kettle Black
TRMGXLU12903CEDCAF,630110,Brian Keane,Willie Moore
TRMGXJD128F425864C,9902850,Stuff Smith,I Hope Gabriel Likes My Music
TRMGXRH128F4252CB9,4662665,Rishi Rich,Tanhai
TRMGXMQ128F14A9053,2852333,Foghat,Sing About Love
TRMGXEI12903CBE1D3,7801434,Pyranja,Nie wieder (album version)
TRMGXCD128F4239996,584007,Garden Variety,Stool
TRMGXVM128F9303A59,7786440,Sami Saari,Se on okei (kitarani minkä teit)
TRMGXIT128F429515B,7774935,Pat Kelly,Little Boy Blue
TRMGXSU128F9333E1E,1716212,Runrig,Lighthouse
TRMGXIT128F4295944,3585019,John Prine,Taking a Walk
TRMGXGC128F149297A,5240903,Teräsbetoni,Kuninkaat
TRMGXEG128F9303228,6015026,The Hotknives,Liquidator
TRMGXNA128F428B7DC,567889,Total Chaos,Non-Conformist
TRMGXDF128F9301849,2309701,Ruby,Salt Water Fish
TRMGXGD12903CF001D,600692,Hank Jones,The Night We Called It a Day
TRMGXIY128F934FDE4,9447259,Benito Kamelas,La farola
TRMGXXS128F427F32C,8032490,Vincent Oliver,Buckets of Hen's Feathers (Hrdvsion remix)
TRMGXXB128F145607E,802283,Dio,Stand Up and Shout
TRMGXDB128F426DB8F,929831,Cheap Trick,That 70's Song (In the Street)
TRMGXKK12903C9CE92,3536755,Rookie of the Year,Daytona In Flames
TRMGXAC128F92FD5C2,9612256,Chewy Chocolate Cookies,Time
TRMGXLX128F93267E8,1626114,Safri Duo,Fallin' High
TRMGXFT12903CE0C2F,9438729,Subz & Matik,Couch Potatoe
TRMGXGW128F92FDB59,5050340,Nik Bärtsch's Mobile,Modul 12 II
TRMGKCD12903CE3302,7209967,A.C. Temple,Silver Swimmer
TRMGKJO128F92E1218,3422057,Bucktown Kickback,A Girl Like You
TRMGKKR128F146301B,1441992,N.W.A,A Bitch Iz a Bitch
TRMGKPE128F92F48B4,1256933,Era,Don't Go Away
TRMGKDD12903CBE179,926197,The Meat Purveyors,Without Love
TRMGKCW12903C9D78E,1958301,Nacha Pop,No Necesitas Más
TRMGKKD128F42580B7,1013073,Jascha Heifetz,Levee Dance
TRMGKHM128F92F283D,8756542,Sonny Rollins Quintet,Moritat (Mack the Knife)
TRMGKPV128F92F1279,689509,The Doors,Twentieth Century Fox
TRMGKVY128F932672A,5598310,Alice Peacock,Taught Me Well
TRMGKQG12903D048BC,2853591,Rita Lee,Obrigado não
TRMGKUD128F42903F2,6421533,Nazan Öncel,Özgür Çiçek
TRMGKXH128F92CEF21,8157003,Def Con Dos,Basta de buen rollo
TRMGKZW128F1473C11,3136575,Wagon Cookin',Agua de Lluvia
TRMGKOV128F425CA4A,3518895,The Mighty Diamonds,Them Never Love Poor Marcus
TRMGKBB128F935232A,5740317,Rattlesnake Remedy,Reach for the Line
TRMGKDQ128F42A8859,1619639,Trang Fødsel,Sinna-sangen
TRMGKZL12903CB80DB,7203461,Matt Wertz,Counting to 100
TRMGKNF128F425443F,3745817,Tyrone Davis,Where Are You Lady
TRMGKMW128F42B6DF2,4233290,Whole Wheat Bread,Miss Perfection
TRMGKHT12903CEBBB1,5654256,Last Autumn's Dream,If You're The One
TRMGKWZ128F92F7058,3121644,Dayglo Abortions,How Low Will You Go?
TRMGKUQ128F428B1C0,1906680,Billy Bragg,From a Vauxhall Velox
TRMGKCB128F4235B42,1738624,Common Rotation,Sit Down
TRMGKRT12903D02446,4041641,The Skatoons,Bier 5 Mark
TRMGKNZ128F1477DF1,8275569,Cold Blood,I'm a Good Woman
TRMGKTY128F42311F5,6659458,Remi Nicole,Rock 'n' Roll
TRMGKQE128F428D2DA,1782972,Kikki Danielsson,Hosianna Davids Son
TRMGKNO12903CBF09A,12730423,Emalkay,My Story
TRMGKVW128E078740F,764004,Buddy Guy & Junior Wells,A Man of Many Words
TRMGKQC128F932347A,3648996,DJ Rodriguez,Monday Again
TRMGKNS128F42B2661,8035055,Antony Costa,Shine Your Light
TRMGKXP12903CC099C,559477,Peter Cetera,Even a Fool Can See
TRMGKSK128F425A616,1353898,Out of the Grey,My God You Are (Psalm 22)
TRMGKFX128F4284E97,3722230,The Tears,Imperfection
TRMGKRH128F14A2FB8,2990456,João Gilberto,Samba da Minha Terra
TRMGKYC128F92E62A1,3337770,Cesária Évora,Tortura
TRMGKXP128F9313DB5,5615273,Tiziana Ghiglioni,Vedrai vedrai
TRMGKVU128F92EF3AE,9723563,Ashley Wallbridge,Masquerade
TRMGKAF128F425F99D,12879163,The Black Watch Pipes & Drums,Glencoe
TRMGKXR128F93049C3,3400327,The Beat,Working Too Hard
TRMGKLO128F9337D70,3961759,Mobius Band,Radio Coup
TRMGKDU128F930B90C,5542111,Celesty,Lord of Mortals
TRMGKFR128F4259E38,3548927,Kill Switch...Klick,Living in Your Hell II
TRMGKBO128F4246A15,5194221,Beautiful Sin,Pechvogel (Unlucky Fellow)
TRMGKGG128F428BDB9,13807613,Static Thought,Ignorance of the Youth
TRMGYUV128F92F6C06,8213384,Grizzly Bear,I Live With You
TRMGYRM128F92F2E36,1152853,Eddie Izzard,Puberty
TRMGYOS128F92F87A5,5617971,Psyche,Unveiling The Secret - Tapeworm
TRMGYXZ128F931CBA5,4988099,Sara Gazarek,All or Nothing at All
TRMGYHB128F425CB10,3504942,Accuface,Red Sky
TRMGYNT128F424C923,2105326,Strangefolk,Shift My Step
TRMGYNZ128F934D4A9,9211326,Turbo Fruits,Get Up Get on Down (Tonite)
TRMGYEM128F9312AAB,1586707,Nirvana,On a Plain
TRMGYOW128F42B77AC,5179520,Fightstar,Mono
TRMGYLD128F9311048,3003974,David Ball,"Hasta Luego, My Love"
TRMGYQB128F93084AC,7872189,Kim English,It's Time for Love (Morales club mix)
TRMGYHR128F92F9039,898640,Mud,Tiger Feet
TRMGYZL128F92E2B00,7333837,Rusconi,Stella
TRMGYZH128F92E93BF,5624132,Snog,Late 20th Century Boy
TRMGYCS128F427FF1F,8819325,Barbecue Bob,She Shook Her Gin
TRMGYQB128F9326C05,8195816,Mellow Trax,Phuture Vibes 09 (feat. Lyck)
TRMGYSN128F42AD603,4810539,Mellowdrone,Fuck it Man
TRMGYBR128F93407FE,709659,Golden Smog,Nowhere Bound
